title,author,url
Steep Switching of In0.18Al0.82N/AlN/GaN MIS-HEMT (Metal Insulator Semiconductor High Electron Mobility Transistors) on Si for Sensor Applications ,Pin-Guang Chen   Kuan-Ting Chen   Ming Tang   Zheng-Ying Wang   Yu-Chen Chou   Min-Hung Lee,/pmc/articles/PMC6164953/
Proof of Kernel Work: a democratic low-energy consensus for distributed access-control protocols,Leif-Nissen Lundbæk   Daniel Janes Beutel   Michael Huth   Stephen Jackson   Laurence Kirk   Robert Steiner,/pmc/articles/PMC6124024/
Multiparametric Monitoring in Equatorian Tomato Greenhouses (III): Environmental Measurement Dynamics,Mayra Erazo-Rodas   Mary Sandoval-Moreno   Sergio Muñoz-Romero   Mónica Huerta   David Rivas-Lalaleo   José Luis Rojo-Álvarez,/pmc/articles/PMC6111834/
Science and Culture: Sentient architecture promises insight into our evolving relationship with AI,Carolyn Beans,/pmc/articles/PMC6065000/
Smart Environmental Monitoring and Assessment Technologies (SEMAT)—A New Paradigm for Low-Cost   Remote Aquatic Environmental Monitoring,Jarrod Trevathan   Ron Johnstone,/pmc/articles/PMC6068521/
Comparison of Data Preprocessing Approaches for Applying Deep Learning to Human Activity Recognition in the Context of Industry 4.0,Xiaochen Zheng   Meiqing Wang   Joaquín Ordieres-Meré,/pmc/articles/PMC6068555/
Zero-static power radio-frequency switches based on MoS2 atomristors,Myungsoo Kim   Ruijing Ge   Xiaohan Wu   Xing Lan   Jesse Tice   Jack C. Lee   Deji Akinwande,/pmc/articles/PMC6023925/
The Japanese Wagyu beef industry: current situation and future prospects — A review,Takafumi Gotoh   Takanori Nishimura   Keigo Kuchida   Hideyuki Mannen,/pmc/articles/PMC6039323/
Realistic Indoor Radio Propagation for Sub-GHz Communication,Ben Bellekens   Rudi Penne   Maarten Weyn,/pmc/articles/PMC6021965/
Citation analytics: Data exploration and comparative analyses of CiteScores of Open Access and Subscription-Based publications indexed in Scopus (2014–2016),Aderemi A. Atayero   Segun I. Popoola   Jesse Egeonu   Olumuyiwa Oludayo,/pmc/articles/PMC5993002/
Developing a Mixed Neural Network Approach to Forecast the Residential Electricity Consumption Based on Sensor Recorded Data,Simona-Vasilica Oprea   Alexandru Pîrjan   George Căruțașu   Dana-Mihaela Petroșanu   Adela Bâra   Justina-Lavinia Stănică   Cristina Coculescu,/pmc/articles/PMC5981650/
Anti-Müllerian Hormone and Testicular Function in Prepubertal Boys With Cryptorchidism,Romina P. Grinspon   Silvia Gottlieb   Patricia Bedecarrás   Rodolfo A. Rey,/pmc/articles/PMC5996917/
TwitterSensing: An Event-Based Approach for Wireless Sensor Networks Optimization Exploiting Social Media in Smart City Applications,Daniel G. Costa   Cristian Duran-Faundez   Daniel C. Andrade   João B. Rocha-Junior   João Paulo Just Peixoto,/pmc/articles/PMC5948541/
Real-Time Processing Library for Open-Source Hardware Biomedical Sensors,Alberto J. Molina-Cantero   Juan A. Castro-García   Clara Lebrato-Vázquez   Isabel M. Gómez-González   Manuel Merino-Monge,/pmc/articles/PMC5949041/
Fabrication of Fe–Co Magnetostrictive Fiber Reinforced Plastic Composites and Their Sensor Performance Evaluation,Kenichi Katabira   Yu Yoshida   Atsuji Masuda   Akihito Watanabe   Fumio Narita,/pmc/articles/PMC5872985/
Infrastructure-Less Communication Platform for Off-The-Shelf Android Smartphones,Takuma Oide   Toru Abe   Takuo Suganuma,/pmc/articles/PMC5876628/
A Three-Step Resolution-Reconfigurable Hazardous Multi-Gas Sensor Interface for Wireless Air-Quality Monitoring Applications,Subin Choi   Kyeonghwan Park   Seungwook Lee   Yeongjin Lim   Byungjoo Oh   Hee Young Chae   Chan Sam Park   Heugjoo Shin   Jae Joon Kim,/pmc/articles/PMC5876904/
Path loss dataset for modeling radio wave propagation in smart campus environment,Segun I. Popoola   Aderemi A. Atayero   Oghenekaro D. Arausi   Victor O. Matthews,/pmc/articles/PMC5988496/
Smart campus: Data on energy generation costs from distributed generation systems of electrical energy in a Nigerian University,Joshua O. Okeniyi   Aderemi A. Atayero   Segun I. Popoola   Elizabeth T. Okeniyi   Gbenga M. Alalade,/pmc/articles/PMC5988414/
Self-Learning Power Control in Wireless Sensor Networks,Michele Chincoli   Antonio Liotta,/pmc/articles/PMC5855063/
MEAS: memory encryption and authentication secure against side-channel attacks,Thomas Unterluggauer   Mario Werner   Stefan Mangard,/pmc/articles/PMC6555441/
Decentralized dynamic understanding of hidden relations in complex networks,Decebal Constantin Mocanu   Georgios Exarchakos   Antonio Liotta,/pmc/articles/PMC5785541/
Application of Computational Intelligence to Improve Education in Smart Cities,Everton Gomede   Fernando Henrique Gaffo   Gabriel Ulian Briganó   Rodolfo Miranda de Barros   Leonardo de Souza Mendes,/pmc/articles/PMC5796352/
Smart Device-Based Notifications to Promote Healthy Behavior Related to Childhood Obesity and Overweight,Gustavo López   Iván González   Elitania Jimenez-Garcia   Jesús Fontecha   Jose A. Brenes   Luis A. Guerrero   José Bravo,/pmc/articles/PMC5795366/
Reproductive management in dairy cows - the future,Mark A. Crowe   Miel Hostens   Geert Opsomer,/pmc/articles/PMC5759237/
Combination of Multi-Agent Systems and Wireless Sensor Networks for the Monitoring of Cattle,Alberto L. Barriuso   Gabriel Villarrubia González   Juan F. De Paz   Álvaro Lozano   Javier Bajo,/pmc/articles/PMC5795335/
Proof-of-Concept Testing of a Real-Time mHealth Measure to Estimate Postural Control During Walking: A Potential Application for Mild Traumatic Brain Injuries,Hyunhwa Lee   Sungchul Lee   Laura Salado   Jonica Estrada   Jacob White   Venkatesan Muthukumar   Szu-Ping Lee   Sambit Mohapatra,/pmc/articles/PMC6484150/
Mobile Sensing Systems,Elsa Macias   Alvaro Suarez   Jaime Lloret,/pmc/articles/PMC3892889/
Trustable Environmental Monitoring by Means of Sensors Networks on Swarming Autonomous Marine Vessels and Distributed Ledger Technology,Ivan Berman   Enrica Zereik   Aleksandr Kapitonov   Fabio Bonsignorio   Alisher Khassanov   Aziza Oripova   Sergei Lonshakov   Vitaly Bulatov,/pmc/articles/PMC7805745/
Optimal Relay Selection Scheme with Multiantenna Power Beacon for Wireless-Powered Cooperation Communication Networks,Oussama Messadi   Aduwati Sali   Vahid Khodamoradi   Asem A. Salah   Gaofeng Pan   Shaiful J. Hashim   Nor K. Noordin,/pmc/articles/PMC7795376/
Real-time neural network based predictor for cov19 virus spread,Michał Wieczorek   Jakub Siłka   Dawid Połap   Marcin Woźniak   Robertas Damaševičius,/pmc/articles/PMC7745974/
Asset tracking   condition visibility and sustainability using unmanned aerial systems in global logistics,Ethan Sellevold   Travis May   Sam Gangi   Jakub Kulakowski   Ian McDonnell   Doug Hill   Martha Grabowski,/pmc/articles/PMC7576376/
Complementing Agents with Cognitive Services: A Case Study in Healthcare,Sara Montagna   Stefano Mariani   Emiliano Gamberini   Alessandro Ricci   Franco Zambonelli,/pmc/articles/PMC7497514/
A Smartphone Magnetometer-Based Diagnostic Test for Automatic Contact Tracing in Infectious Disease Epidemics,Seungyeon Jeong   Seungho Kuk   Hyogon Kim,/pmc/articles/PMC7309220/
A secure location-based alert system with tunable privacy-performance trade-off,Gabriel Ghinita   Kien Nguyen   Mihai Maruseac   Cyrus Shahabi,/pmc/articles/PMC7297513/
An Optical Filter-Less CMOS Image Sensor with Differential Spectral Response Pixels for Simultaneous UV-Selective and Visible Imaging ,Yhang Ricardo Sipauba Carvalho da Silva   Rihito Kuroda   Shigetoshi Sugawa,/pmc/articles/PMC6983105/
A Fine-Grained Video Encryption Service Based on the Cloud-Fog-Local Architecture for Public and Private Videos,Hao Li   Zhaoquan Gu   Lianbing Deng   Yi Han   Cheng Yang   Zhihong Tian,/pmc/articles/PMC6960606/
Energy Efficient Resource Allocation for M2M Devices in LTE/LTE-A,Hajer Ben Rekhissa   Cecile Belleudy   Philippe Bessaguet,/pmc/articles/PMC6960899/
Evolution of Fiber-Optic Transmission and Networking toward the 5G Era,Xiang Liu,/pmc/articles/PMC6920305/
Proposal of the Tactile Glove Device,José C. V. S. Junior   Matheus F. Torquato   Daniel H. Noronha   Sérgio N. Silva   Marcelo A. C. Fernandes,/pmc/articles/PMC6891499/
Resistive Switching and Charge Transport in Laser-Fabricated Graphene Oxide Memristors: A Time Series and Quantum Point Contact Modeling Approach,N. Rodriguez   D. Maldonado   F. J. Romero   F. J. Alonso   A. M. Aguilera   A. Godoy   F. Jimenez-Molinos   F. G. Ruiz   J. B. Roldan,/pmc/articles/PMC6888125/
Development of a Sensor Node for Remote Monitoring of Plants,Alexandro Catini   Leonardo Papale   Rosamaria Capuano   Valentina Pasqualetti   Davide Di Giuseppe   Stefano Brizzolara   Pietro Tonutti   Corrado Di Natale,/pmc/articles/PMC6891448/
Intelligent Lecturer Tracking and Capturing System Based on Face Detection and Wireless Sensing Technology,Tan-Hsu Tan   Tien-Ying Kuo   Huibin Liu,/pmc/articles/PMC6806110/
Sustainable Fully Printed UV Sensors on Cork Using Zinc Oxide/Ethylcellulose Inks,Joana Figueira   Cristina Gaspar   José Tiago Carvalho   Joana Loureiro   Elvira Fortunato   Rodrigo Martins   Luís Pereira,/pmc/articles/PMC6780778/
Near-Field Communication Sensors,Zhonglin Cao   Ping Chen   Zhong Ma   Sheng Li   Xingxun Gao   Rui-xin Wu   Lijia Pan   Yi Shi,/pmc/articles/PMC6767079/
Sensor-based occupancy detection using neutrosophic features fusion,N.S. Fayed   Mervat Abu-Elkheir   E.M. El-Daydamony   A. Atwan,/pmc/articles/PMC6742861/
Smoke Obscuration Measurements in Reduced-Scale Fire Modelling Based on Froude Number Similarity,Wojciech Węgrzyński   Piotr Antosiewicz   Tomasz Burdzy   Mateusz Zimny   Adam Krasuski,/pmc/articles/PMC6721433/
5.8 GHz High-Efficiency RF–DC Converter Based on Common-Ground Multiple-Stack Structure,Jongseok Bae   Sang-Hwa Yi   Woojin Choi   Hyungmo Koo   Keum Cheol Hwang   Kang-Yoon Lee   Youngoo Yang,/pmc/articles/PMC6696284/
Systematic Analysis of a Military Wearable Device Based on a Multi-Level Fusion Framework: Research Directions,Han Shi   Hai Zhao   Yang Liu   Wei Gao   Sheng-Chang Dou,/pmc/articles/PMC6631929/
A Comprehensive Survey of Driving Monitoring and Assistance Systems,Muhammad Qasim Khan   Sukhan Lee,/pmc/articles/PMC6603637/
Performance of Elephant Herding Optimization and Tree Growth Algorithm Adapted for Node Localization in Wireless Sensor Networks,Ivana Strumberger   Miroslav Minovic   Milan Tuba   Nebojsa Bacanin,/pmc/articles/PMC6603598/
Hybrid Data Fusion DBN for Intelligent Fault Diagnosis of Vehicle Reducers,Tianfan Zhang   Zhe Li   Zhenghong Deng   Bin Hu,/pmc/articles/PMC6603551/
Violence Detection Using Spatiotemporal Features with 3D Convolutional Neural Network,Fath U Min Ullah   Amin Ullah   Khan Muhammad   Ijaz Ul Haq   Sung Wook Baik,/pmc/articles/PMC6603512/
A Distributed Approach for Collision Avoidance between Multirotor UAVs Following Planned Missions,Francisco Fabra   Willian Zamora   Julio Sangüesa   Carlos T. Calafate   Juan-Carlos Cano   Pietro Manzoni,/pmc/articles/PMC6567031/
Data Storage Mechanism Based on Blockchain with Privacy Protection in Wireless Body Area Network,Yongjun Ren   Yan Leng   Fujian Zhu   Jin Wang   Hye-Jin Kim,/pmc/articles/PMC6566160/
Anomaly detection over differential preserved privacy in online social networks,Randa Aljably   Yuan Tian   Mznah Al-Rodhaan   Abdullah Al-Dhelaan,/pmc/articles/PMC6483223/
Real-Time Classification of Multivariate Olfaction Data Using Spiking Neural Networks,Anup Vanarse   Adam Osseiran   Alexander Rassau,/pmc/articles/PMC6515392/
A Compact Thévenin Model for a Rectenna and Its Application to an RF Harvester with MPPT,Manel Gasulla   Edgar Ripoll-Vercellone   Ferran Reverter,/pmc/articles/PMC6479741/
Blockchain Technology in Healthcare: A Systematic Review,Cornelius C. Agbo   Qusay H. Mahmoud   J. Mikael Eklund,/pmc/articles/PMC6627742/
Use of Multi-Agent Theory to Resolve Complex Indoor Air Quality Control Problems,Shang-Yuan Chen   Cheng-Yen Chen,/pmc/articles/PMC6427364/
A Fog Computing Solution for Context-Based Privacy Leakage Detection for Android Healthcare Devices,Jingjing Gu   Ruicong Huang   Li Jiang   Gongzhe Qiao   Xiaojiang Du   Mohsen Guizani,/pmc/articles/PMC6427819/
Visible Light Communication: A System Perspective—Overview and Challenges,Saeed Ur Rehman   Shakir Ullah   Peter Han Joo Chong   Sira Yongchareon   Dan Komosny,/pmc/articles/PMC6427442/
Development of Radio-Frequency Sensor Wake-Up with Unmanned Aerial Vehicles as an Aerial Gateway,Jianfei Chen   Zhaohua Dai   ZhiQiang Chen,/pmc/articles/PMC6427437/
Bacteria Interactive Cost and Balanced-Compromised Approach to Clustering and Transmission Boundary-Range Cognitive Routing In Mobile Heterogeneous Wireless Sensor Networks,Sercan Yalçın   Ebubekir Erdem,/pmc/articles/PMC6413134/
Static and Dynamic Activity Detection with Ambient Sensors in Smart Spaces,Sagar Shelke   Baris Aksanli,/pmc/articles/PMC6412965/
Monitoring and Fault Location Sensor Network for Underground Distribution Lines,Antonio Parejo   Enrique Personal   Diego Francisco Larios   Juan Ignacio Guerrero   Antonio García   Carlos León,/pmc/articles/PMC6387093/
An Approach for Managing Manufacturing Assets through Radio Frequency Energy Harvesting,Muhammad Ashhal Tahir   Borja Ramis Ferrer   Jose Luis Martinez Lastra,/pmc/articles/PMC6387058/
A Survey of Vehicle to Everything (V2X) Testing,Jian Wang   Yameng Shao   Yuming Ge   Rundong Yu,/pmc/articles/PMC6359058/
An OCARI-Based Wireless Sensor Network for Heat Measurements during Outdoor Fire Experiments,Thierry Carlotti   Xavier Silvani   Eric Innocenti   Frédéric Morandini   Nicolas Bulté   Tuan Dang,/pmc/articles/PMC6339004/
Natural killer cells in intracranial neoplasms: presence and therapeutic efficacy against brain tumours,Justyna Kmiecik   Jacques Zimmer   Martha Chekenya,/pmc/articles/PMC3889498/
Heartbeats Do Not Make Good Pseudo-Random Number Generators: An Analysis of the Randomness of Inter-Pulse Intervals,Lara Ortiz-Martin   Pablo Picazo-Sanchez   Pedro Peris-Lopez   Juan Tapiador,/pmc/articles/PMC7512659/
A Collaborative UAV-WSN Network for Monitoring Large Areas,Dan Popescu   Cristian Dragana   Florin Stoican   Loretta Ichim   Grigore Stamatescu,/pmc/articles/PMC6308614/
A Secure and Efficient Group Key Management Protocol with Cooperative Sensor Association in WBANs,Haowen Tan   Ilyong Chung,/pmc/articles/PMC6263759/
End-User Feedback on a Low-Cost Portable Air Quality Sensor System—Are We There Yet?,Johanna Amalia Robinson   David Kocman   Milena Horvat   Alena Bartonova,/pmc/articles/PMC6263673/
G-Networks to Predict the Outcome of Sensing of Toxicity,Ingrid Grenet   Yonghua Yin   Jean-Paul Comet,/pmc/articles/PMC6210391/
Analysis of Apoptosis in Cultured Human Vitrified Ovarian Tissue in the Presence of Leukemia Inhibitory Factor,Maasoume Abdollahi   Mojdeh Salehnia   Saghar Salehpour   Shahram Pour-Beiranvand,/pmc/articles/PMC6328982/
A 678-μW Frequency-Modulation-Based ADC With
104-dB Dynamic Range in 44-kHz Bandwidth,Julian Warchall   Shiva Kaleru   Nidhi Jayapalan   Bijoor Nayak   Harinath Garudadri   Patrick P. Mercier,/pmc/articles/PMC6613388/
Seamlessly fused digital-analogue reconfigurable computing using memristors,Alexantrou Serb   Ali Khiat   Themistoklis Prodromakis,/pmc/articles/PMC5986819/
Flying Real-Time Network to Coordinate Disaster Relief Activities in Urban Areas ,Matias Micheletto   Vinicius Petrucci   Rodrigo Santos   Javier Orozco   Daniel Mosse   Sergio F. Ochoa   Roc Meseguer,/pmc/articles/PMC5982691/
Development of Implantable Wireless Sensor Nodes for Animal Husbandry and MedTech Innovation,Jian Lu   Lan Zhang   Dapeng Zhang   Sohei Matsumoto   Hiroshi Hiroshima   Ryutaro Maeda   Mizuho Sato   Atsushi Toyoda   Takafumi Gotoh   Nobuhiro Ohkohchi,/pmc/articles/PMC5948591/
Multi-Residential Activity Labelling in Smart Homes with Wearable Tags Using BLE Technology,Ghassem Mokhtari   Amjad Anvari-Moghaddam   Qing Zhang   Mohanraj Karunanithi,/pmc/articles/PMC5876614/
Off-Line Evaluation of Mobile-Centric Indoor Positioning Systems: The Experiences from the 2017 IPIN Competition,Joaquín Torres-Sospedra   Antonio R. Jiménez   Adriano Moreira   Tomás Lungenstrass   Wei-Chung Lu   Stefan Knauth   Germán Martín Mendoza-Silva   Fernando Seco   Antoni Pérez-Navarro   Maria João Nicolau   António Costa   Filipe Meneses   Joaquín Farina   Juan Pablo Morales   Wen-Chen Lu   Ho-Ti Cheng   Shi-Shen Yang   Shih-Hau Fang   Ying-Ren Chien   Yu Tsao,/pmc/articles/PMC5855053/
In vivo optical modulation of neural signals using monolithically integrated two-dimensional neural probe arrays,Yoojin Son   Hyunjoo Jenny Lee   Jeongyeon Kim   Hyogeun Shin   Nakwon Choi   C. Justin Lee   Eui-Sung Yoon   Euisik Yoon   Kensall D. Wise   Tae Geun Kim   Il-Joo Cho,/pmc/articles/PMC4616027/
A telehealth system for automated diagnosis of asthma and chronical obstructive pulmonary disease,Lejla Gurbeta   Almir Badnjevic   Mirjana Maksimovic   Enisa Omanovic-Miklicanin   Ervin Sejdic,/pmc/articles/PMC7646878/
A New Entropy-Based Atrial Fibrillation Detection Method for Scanning Wearable ECG Recordings,Lina Zhao   Chengyu Liu   Shoushui Wei   Qin Shen   Fan Zhou   Jianqing Li,/pmc/articles/PMC7512487/
Abstract of the 35th international congress of the ISBT,not Available,/pmc/articles/PMC7169328/
Secure Transmission for Simultaneous Wireless Information and Power Transfer in AF Untrusted Relay Networks,Hui Shi   Weiwei Yang   Dechuan Chen   Yunpeng Luo   Yueming Cai,/pmc/articles/PMC6338946/
Going
Global to Local: Connecting Top-Down Accounting
and Local Impacts   A Methodological Review of Spatially Explicit Input–Output
Approaches,Zhongxiao Sun   Arnold Tukker   Paul Behrens,/pmc/articles/PMC6391040/
Calibration Model of a Low-Cost Air Quality Sensor Using an Adaptive Neuro-Fuzzy Inference System,Kemal Maulana Alhasa   Mohd Shahrul Mohd Nadzir   Popoola Olalekan   Mohd Talib Latif   Yusri Yusup   Mohammad Rashed Iqbal Faruque   Fatimah Ahamad   Haris Hafizal Abd. Hamid   Kadaruddin Aiyub   Sawal Hamid Md Ali   Md Firoz Khan   Azizan Abu Samah   Imran Yusuff   Murnira Othman   Tengku Mohd Farid Tengku Hassim   Nor Eliani Ezani,/pmc/articles/PMC6308960/
Artificial Intelligence and Big Data in Public Health,Kurt Benke   Geza Benke,/pmc/articles/PMC6313588/
Data on a new biomarker for kidney transplant recipients: The number of FoxP3 regulatory T cells in the circulation,Francisco Herrera-Gómez   Waldo del Aguila   Armando Tejero-Pedregosa   Marcel Adler   Rosario Padilla-Berdugo   Álvaro Maurtua-Briseño-Meiggs   Julio Pascual   Manuel Pascual   David San Segundo   Sebastiaan Heidt   F. Javier Álvarez   Carlos Ochoa-Sangrador   Claude Lambert,/pmc/articles/PMC6288408/
Performance Evaluation of a Quality of Service Control Scheme in Multi-Hop WBAN Based on IEEE 802.15.6,Kento Takabayashi   Hirokazu Tanaka   Chika Sugimoto   Katsumi Sakakibara   Ryuji Kohno,/pmc/articles/PMC6263530/
A Cardiopulmonary Monitoring System for Patient Transport Within Hospitals
Using Mobile Internet of Things Technology: Observational Validation Study,Jang Ho Lee   Yu Rang Park   Solbi Kweon   Seulgi Kim   Wonjun Ji   Chang-Min Choi,/pmc/articles/PMC6262206/
Retrieving hidden atrial repolarization waves from standard surface ECGs,Wei-Hua Tang   Wen-Hsien Ho   Yenming J. Chen,/pmc/articles/PMC6219014/
SDN Architecture for 6LoWPAN Wireless Sensor Networks,Marcio L. F. Miguel   Edgard Jamhour   Marcelo E. Pellenz   Manoel C. Penna,/pmc/articles/PMC6263716/
A Bat-Inspired Sparse Recovery Algorithm for Compressed Sensing,Wanning Bao   Haiqiang Liu   Dongbo Huang   Qianqian Hua   Gang Hua,/pmc/articles/PMC6231394/
Deep Learning With Spiking Neurons: Opportunities and Challenges,Michael Pfeiffer   Thomas Pfeil,/pmc/articles/PMC6209684/
Modeling Network-Controlled Device-to-Device Communications in SimuLTE,Giovanni Nardini   Antonio Virdis   Giovanni Stea,/pmc/articles/PMC6210015/
Bimorph piezoelectric vibration energy harvester with flexible 3D meshed-core structure for low frequency vibration,Takuya Tsukamoto   Yohei Umino   Sachie Shiomi   Kou Yamada   Takaaki Suzuki,/pmc/articles/PMC6161606/
Comparative analysis of predictive methods for early assessment of compliance with continuous positive airway pressure therapy,Xavier Rafael-Palou   Cecilia Turino   Alexander Steblin   Manuel Sánchez-de-la-Torre   Ferran Barbé   Eloisa Vargiu,/pmc/articles/PMC6145365/
Data to diagnosis in global health: a 3P approach,Rahul Krishnan Pathinarupothi   P. Durga   Ekanath Srihari Rangan,/pmc/articles/PMC6124014/
Design and Fabrication of a BiCMOS Dielectric Sensor for Viscosity Measurements: A Possible Solution for Early Detection of COPD,Pouya Soltani Zarrin   Farabi Ibne Jamal   Subhajit Guha   Jan Wessel   Dietmar Kissinger   Christian Wenger,/pmc/articles/PMC6163219/
PLC-Integrated Sensing Technology in Mountain Regions for Drone Landing Sites: Focusing on Software Technology,Jun-Ho Huh,/pmc/articles/PMC6111769/
Remote Cell Growth Sensing Using Self-Sustained Bio-Oscillations,Pablo Pérez   Gloria Huertas   Alberto Olmo   Andrés Maldonado-Jacobi   Juan A. Serrano   María E. Martín   Paula Daza   Alberto Yúfera,/pmc/articles/PMC6112038/
Innovative Distribution Priorities for the Medical Devices Industry in the Fourth Industrial Revolution,Munjae Lee   Yeup Yoon   Gyu Ha Ryu   Hae Sook Bok   Kichan Yoon   Sewon Park   Kyu-Sung Lee,/pmc/articles/PMC6077940/
Paediatric Anti‐Müllerian Hormone measurement: Male and female reference intervals established using the automated Beckman Coulter Access AMH assay,Helen Jopling   Allen Yates   Nicholas Burgoyne   Katharine Hayden   Christopher Chaloner   Lesley Tetlow,/pmc/articles/PMC6354749/
CMOS Capacitive Fingerprint Sensor Based on Differential Sensing Circuit with Noise Cancellation,Hossam Hassan   Hyung-Won Kim,/pmc/articles/PMC6069013/
Wireless Passive Ultra High Frequency RFID Antenna Sensor for Surface Crack Monitoring and Quantitative Analysis,Jun Zhang   Bei Huang   Gary Zhang   Gui Yun Tian,/pmc/articles/PMC6068688/
Noninvasive Optical Diagnostic Techniques for Mobile Blood Glucose and Bilirubin Monitoring,Bahareh Javid   Faranak Fotouhi-Ghazvini   Fahime Sadat Zakeri,/pmc/articles/PMC6116315/
Implementation of Industrial Additive Manufacturing: Intelligent Implants and Drug Delivery Systems,Jan Sher Akmal   Mika Salmi   Antti Mäkitie   Roy Björkstrand   Jouni Partanen,/pmc/articles/PMC6164302/
5th Pediatric Allergy and Asthma Meeting (PAAM),not Available,/pmc/articles/PMC6019992/
Sensors and Functionalities of Non-Invasive Wrist-Wearable Devices: A Review,Aida Kamišalić   Iztok Fister   Jr.   Muhamed Turkanović   Sašo Karakatič,/pmc/articles/PMC6021794/
A Micromachined Coupled-Cantilever for Piezoelectric Energy Harvesters,Agin Vyas   Henrik Staaf   Cristina Rusu   Thorbjörn Ebefors   Jessica Liljeholm   Anderson D. Smith   Per Lundgren   Peter Enoksson,/pmc/articles/PMC6187692/
A Two-Stage Reconstruction Processor for Human Detection in Compressive Sensing CMOS Radar,Kuei-Chi Tsao   Ling Lee   Ta-Shun Chu   Yuan-Hao Huang,/pmc/articles/PMC5948755/
Immune checkpoint inhibitors in gastrointestinal malignancies,Vishal Jindal,/pmc/articles/PMC5934142/
Triboelectric energy harvesting with surface-charge-fixed polymer based on ionic liquid,Chikako Sano   Hiroyuki Mitsuya   Shimpei Ono   Kazumoto Miwa   Hiroshi Toshiyoshi   Hiroyuki Fujita,/pmc/articles/PMC5917432/
HyRA: A Hybrid Recommendation Algorithm Focused on Smart POI. Ceutí as a Study Scenario,Joanna Alvarado-Uribe   Andrea Gómez-Oliva   Ari Yair Barrera-Animas   Germán Molina   Miguel Gonzalez-Mendoza   María Concepción Parra-Meroño   Antonio J. Jara,/pmc/articles/PMC5876793/
Energy Optimization Using a Case-Based Reasoning Strategy,Alfonso González-Briones   Javier Prieto   Fernando De La Prieta   Enrique Herrera-Viedma   Juan M. Corchado,/pmc/articles/PMC5877327/
Datasets on demographic trends in enrollment into undergraduate engineering programs at Covenant University   Nigeria,Segun I. Popoola   Aderemi A. Atayero   Joke A. Badejo   Jonathan A. Odukoya   David O. Omole   Priscilla Ajayi,/pmc/articles/PMC5996132/
Review of Recent Metamaterial Microfluidic Sensors,Ahmed Salim   Sungjoon Lim,/pmc/articles/PMC5795505/
A hierarchical detection method in external communication for self-driving vehicles based on TDMA,Khattab M. Ali Alheeti   Muzhir Shaban Al-ani   Klaus McDonald-Maier,/pmc/articles/PMC5760057/
Data on the key performance indicators for quality of service of GSM networks in Nigeria,Segun I. Popoola   Aderemi A. Atayero   Nasir Faruk   Joke A. Badejo,/pmc/articles/PMC5849583/
A New Low-Temperature Electrochemical Hydrocarbon and NOx Sensor,Praveen Kumar Sekhar   Zachary Moore   Shyam Aravamudhan   Ajit Khosla,/pmc/articles/PMC5750761/
Pre-Clinical Tests of an Integrated CMOS Biomolecular Sensor for Cardiac Diseases Diagnosis,Jen-Kuang Lee   I-Shun Wang   Chi-Hsien Huang   Yih-Fan Chen   Nien-Tsu Huang   Chih-Ting Lin,/pmc/articles/PMC5751442/
Design of a Low-Cost Air Levitation System for Teaching Control Engineering,Jesus Chacon   Jacobo Saenz   Luis de la Torre   Jose Manuel Diaz   Francisco Esquembre,/pmc/articles/PMC5677236/
Activity Level Assessment Using a Smart Cushion for People with a Sedentary Lifestyle,Congcong Ma   Wenfeng Li   Raffaele Gravina   Jingjing Cao   Qimeng Li   Giancarlo Fortino,/pmc/articles/PMC5677409/
Development of a telehealth monitoring service after colorectal surgery: A feasibility study,Damian D Bragg   Helena Edis   Sian Clark   Simon L Parsons   Binoy Perumpalath   Dileep N Lobo   Charles A Maxwell-Armstrong,/pmc/articles/PMC5633533/
Review of CMOS Integrated Circuit Technologies for High-Speed Photo-Detection,Gyu-Seob Jeong   Woorham Bae   Deog-Kyoon Jeong,/pmc/articles/PMC5620527/
Big Data analysis to improve care for people living with serious illness: The potential to use new emerging technology in palliative care,Amara Callistus Nwosu   Brendan Collins   Stephen Mason,/pmc/articles/PMC5758924/
Context- and Template-Based Compression for Efficient Management of Data Models in Resource-Constrained Systems,Jorge Berzosa Macho   Luis Gardeazabal Montón   Roberto Cortiñas Rodriguez,/pmc/articles/PMC5579536/
Data on records of indoor temperature and relative humidity in a University building,O. Irulegi   A. Serra   R. Hernández,/pmc/articles/PMC5466555/
Continuous femoral nerve blockade and single-shot sciatic nerve block promotes better analgesia and lower bleeding for total knee arthroplasty compared to intrathecal morphine: a randomized trial,Nora Elizabeth Rojas Álvarez   Rosemberg Jairo Gomez Ledesma   Adilson Hamaji   Marcelo Waldir Mian Hamaji   Joaquim Edson Vieira,/pmc/articles/PMC5429542/
DJINNI: A Novel Technology Supported Exposure Therapy Paradigm for SAD Combining Virtual Reality and Augmented Reality,Maher Ben-Moussa   Marius Rubo   Coralie Debracque   Wolf-Gero Lange,/pmc/articles/PMC5408008/
homeSound: Real-Time Audio Event Detection Based on High Performance Computing for Behaviour and Surveillance Remote Monitoring,Rosa Ma Alsina-Pagès   Joan Navarro   Francesc Alías   Marcos Hervás,/pmc/articles/PMC5424731/
A critique of the regulation of data science in healthcare research in the European Union,John M. M. Rumbold   Barbara K. Pierscionek,/pmc/articles/PMC5385067/
